id,tenant_id,environment_id,customer_id,subscription_id,invoice_number,invoice_type,invoice_status,payment_status,currency,amount_due,amount_paid,amount_remaining,subtotal,total,total_discount,total_tax,adjustment_amount,refunded_amount,billing_sequence,description,due_date,paid_at,voided_at,finalized_at,billing_period,period_start,period_end,invoice_pdf_url,billing_reason,metadata,idempotency_key,version,status,created_by,updated_by,created_at,updated_at
inv_01K7GYGCXW0VFWQQVZF8RTG6QR,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K568PGMX3H83D8NBEG97K0W4,INV-202510-00203,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K568PGMX3H83D8NBEG97K0W4,2025-10-13T10:46:00Z,2025-10-14T09:49:24Z,,2025-10-14T08:48:35Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5ZW1ydTRBR3c0bFFaYVY0RWo3SjU4MW5rQmdlLDE1MDk3MjUxNw0200ZUgiR4Mf/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5ZW1ydTRBR3c0bFFaYVY0RWo3SjU4MW5rQmdlLDE1MDk3MjUxNw0200ZUgiR4Mf?s=ap""}",subscription_invoice-9e8a102934b8da46,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:35Z,2025-10-14T09:49:24Z
inv_01K7GYGFA2C18SN1BQC9TBKBRD,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K566PT3P1QV82W3THG9219AS,INV-202510-00204,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K566PT3P1QV82W3THG9219AS,2025-10-13T10:46:00Z,2025-10-14T09:49:04Z,,2025-10-14T08:48:37Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5MmhaaGpOMHdZQjFpRUZoWkdtYndJTlpZZlI2LDE1MDk3MjUxOQ0200Eu5Du4VB/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5MmhaaGpOMHdZQjFpRUZoWkdtYndJTlpZZlI2LDE1MDk3MjUxOQ0200Eu5Du4VB?s=ap""}",subscription_invoice-9fe1da28bff10f84,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:37Z,2025-10-14T09:49:04Z
inv_01K7GYGHQZ86EPHRN2JQTV05R0,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K566FWAVQBV87QSTYSTYYBCG,INV-202510-00205,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K566FWAVQBV87QSTYSTYYBCG,2025-10-13T10:46:00Z,2025-10-14T09:55:34Z,,2025-10-14T08:48:40Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5djZobEo0TWJXcnFBT0lLQ3ExR0hxN2JKUXJ2LDE1MDk3MjUyMg0200SqT5qCkw/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5djZobEo0TWJXcnFBT0lLQ3ExR0hxN2JKUXJ2LDE1MDk3MjUyMg0200SqT5qCkw?s=ap""}",subscription_invoice-650eb4c30a2380c0,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:40Z,2025-10-14T09:55:34Z
inv_01K7GYGM3262ZYYQFJP1PVP0B9,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5669F7R3QBY28SMM5FFKZA5,INV-202510-00206,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5669F7R3QBY28SMM5FFKZA5,2025-10-13T10:46:00Z,2025-10-14T09:49:32Z,,2025-10-14T08:48:42Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5dlphSUxrMHJCZXpzUUFrVFZtYkpqQ2h1UFBFLDE1MDk3MjUyNA0200ulsqLQYs/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5dlphSUxrMHJCZXpzUUFrVFZtYkpqQ2h1UFBFLDE1MDk3MjUyNA0200ulsqLQYs?s=ap""}",subscription_invoice-1ebe051e5012c48a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:42Z,2025-10-14T09:49:32Z
inv_01K7GYGPM81P28GQAFTXAMBSDD,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K56654D8V6RKC5AB0A27THSX,INV-202510-00207,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K56654D8V6RKC5AB0A27THSX,2025-10-13T10:46:00Z,2025-10-14T09:55:23Z,,2025-10-14T08:48:45Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5S0pwZU9CUFR6b0xyZ2xKMURxd0pPUkFSQVV1LDE1MDk3MjUyNw0200fWDOiK7O/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5S0pwZU9CUFR6b0xyZ2xKMURxd0pPUkFSQVV1LDE1MDk3MjUyNw0200fWDOiK7O?s=ap""}",subscription_invoice-421862ec93183591,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:45Z,2025-10-14T09:55:23Z
inv_01K7GYGS24FFHQ0VQHWQFDWNZ9,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K563SH2YK1ZSVEKTGYQ273K0,INV-202510-00208,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K563SH2YK1ZSVEKTGYQ273K0,2025-10-13T10:46:00Z,2025-10-14T09:49:02Z,,2025-10-14T08:48:47Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5dDQxcWM0WnVOQ1I3djg4cktUUEExUzJvb0laLDE1MDk3MjUzMA0200y3UcxcRu/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5dDQxcWM0WnVOQ1I3djg4cktUUEExUzJvb0laLDE1MDk3MjUzMA0200y3UcxcRu?s=ap""}",subscription_invoice-d648c62c43dd273a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:47Z,2025-10-14T09:49:02Z
inv_01K7GYGVQ371ZAD0EVX11BCTPS,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K563KS0T9MNRG85Z0BK1RDP9,INV-202510-00209,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K563KS0T9MNRG85Z0BK1RDP9,2025-10-13T10:46:00Z,2025-10-14T09:49:41Z,,2025-10-14T08:48:50Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5SkJTZFNEd0NuWE0wcVY0bDNpdDZWT3dMQ0xGLDE1MDk3MjUzMg0200H84ZMy4i/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5SkJTZFNEd0NuWE0wcVY0bDNpdDZWT3dMQ0xGLDE1MDk3MjUzMg0200H84ZMy4i?s=ap""}",subscription_invoice-027cb36478aa2647,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:50Z,2025-10-14T09:49:41Z
inv_01K7GYGY6Z1YFFEZ4Z58NYFX2Q,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5615FXMV07A9RC37T38RRVP,INV-202510-00210,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5615FXMV07A9RC37T38RRVP,2025-10-13T10:46:00Z,2025-10-14T09:49:35Z,,2025-10-14T08:48:52Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5cjJvZ1F5Q29UNk93NDNtNm9qMjRaSzRxd280LDE1MDk3MjUzNQ0200UB494ihD/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5cjJvZ1F5Q29UNk93NDNtNm9qMjRaSzRxd280LDE1MDk3MjUzNQ0200UB494ihD?s=ap""}",subscription_invoice-394ad8d8fdca901a,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:52Z,2025-10-14T09:49:35Z
inv_01K7GYH0SE9NZBPZ87Q76CYBJW,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5611AAJ5EB09Q92YJXH2VR4,INV-202510-00211,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5611AAJ5EB09Q92YJXH2VR4,2025-10-13T10:46:00Z,2025-10-14T10:07:15Z,,2025-10-14T08:48:55Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5aDJSdk0xUGUxQTRBakdJdEJPTHZNVzdkbFMwLDE1MDk3MjUzNw0200MVa53kLu/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5aDJSdk0xUGUxQTRBakdJdEJPTHZNVzdkbFMwLDE1MDk3MjUzNw0200MVa53kLu?s=ap""}",subscription_invoice-77b34398d24fc6a6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:55Z,2025-10-14T10:07:15Z
inv_01K7GYH3SGGAYYSTPGNN7TP0GR,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5148Z6NTZMH89MQZSSDDB9W,INV-202510-00212,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5148Z6NTZMH89MQZSSDDB9W,2025-10-13T10:46:00Z,2025-10-14T09:51:25Z,,2025-10-14T08:48:58Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5Z2MzUlYzSjh4UjQ3aGh2WnBET3pxd3JwVmFQLDE1MDk3MjU0MA0200jJ6vW5Hh/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5Z2MzUlYzSjh4UjQ3aGh2WnBET3pxd3JwVmFQLDE1MDk3MjU0MA0200jJ6vW5Hh?s=ap""}",subscription_invoice-e88490d690a8fbca,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:48:58Z,2025-10-14T09:51:25Z
inv_01K7GYH678Q6RFH29VCBX161ZB,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5140P65ZJFNAG7G4AGQNZSK,INV-202510-00213,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5140P65ZJFNAG7G4AGQNZSK,2025-10-13T10:46:00Z,2025-10-14T09:50:07Z,,2025-10-14T08:49:01Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5YVZUR3gxanhwTUJrc1BwbzJ6bllaRDB6WXVPLDE1MDk3MjU0Mw0200S29SCi5n/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5YVZUR3gxanhwTUJrc1BwbzJ6bllaRDB6WXVPLDE1MDk3MjU0Mw0200S29SCi5n?s=ap""}",subscription_invoice-16fc4771cf5eabb6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:01Z,2025-10-14T09:50:07Z
inv_01K7GYH8QF3Z7AY5PMCBTMMVH3,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K511GVRTQ63M9PD9NSD1REKH,INV-202510-00214,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K511GVRTQ63M9PD9NSD1REKH,2025-10-13T10:46:00Z,2025-10-14T09:49:16Z,,2025-10-14T08:49:03Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5cFlsRGRoUFVpTEU0TUMzQ0dQaVByZEkzcUxaLDE1MDk3MjU0NQ0200t2i3Zi6N/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5cFlsRGRoUFVpTEU0TUMzQ0dQaVByZEkzcUxaLDE1MDk3MjU0NQ0200t2i3Zi6N?s=ap""}",subscription_invoice-1d84fa4a4607f67d,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:03Z,2025-10-14T09:49:16Z
inv_01K7GYHB4S7CARW7BH64QK2DYQ,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K5119CSQ739RRP4F5H86XBJD,INV-202510-00215,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K5119CSQ739RRP4F5H86XBJD,2025-10-13T10:46:00Z,2025-10-14T09:56:13Z,,2025-10-14T08:49:06Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N2M2QkJiUTVwRmlFT2FVclZIRHF1TEJOSkg1LDE1MDk3MjU0OA0200dFVsYxTq/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5N2M2QkJiUTVwRmlFT2FVclZIRHF1TEJOSkg1LDE1MDk3MjU0OA0200dFVsYxTq?s=ap""}",subscription_invoice-3427c98b13ca80c6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:06Z,2025-10-14T09:56:13Z
inv_01K7GYHDMV5BBF9SZ5N5PEC711,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K51108F8M1XZ3PAP74XZ2FJZ,INV-202510-00216,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K51108F8M1XZ3PAP74XZ2FJZ,2025-10-13T10:46:00Z,2025-10-14T09:50:04Z,,2025-10-14T08:49:08Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5OHFiNEdJMFN4ajB6RHZrNzFydFFmQ2NUdTVlLDE1MDk3MjU1MQ0200jZQFFfmg/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5OHFiNEdJMFN4ajB6RHZrNzFydFFmQ2NUdTVlLDE1MDk3MjU1MQ0200jZQFFfmg?s=ap""}",subscription_invoice-3cc42af93be08816,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:08Z,2025-10-14T09:50:04Z
inv_01K7GYHGJ2YSHEZY60B0T1N7W9,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K4YZTJ2AER77W5WZC65STEFQ,INV-202510-00217,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K4YZTJ2AER77W5WZC65STEFQ,2025-10-13T10:46:00Z,2025-10-14T10:08:09Z,,2025-10-14T08:49:11Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5eXRaOTJNMTZyNEthZzIwUUpLU05ZVndBRHU2LDE1MDk3MjU1Mw0200M2qk2Z8k/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5eXRaOTJNMTZyNEthZzIwUUpLU05ZVndBRHU2LDE1MDk3MjU1Mw0200M2qk2Z8k?s=ap""}",subscription_invoice-d4c948aba90862c4,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:11Z,2025-10-14T10:08:09Z
inv_01K7GYHJYXHY9T537TZ57NCDSC,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K4YZPW85XAHRTMY9S6D3XVYG,INV-202510-00218,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K4YZPW85XAHRTMY9S6D3XVYG,2025-10-13T10:46:00Z,2025-10-14T09:53:45Z,,2025-10-14T08:49:14Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5d0lJSGF4aGVqeUpvbE9qUE44MFp6R2tqeTh1LDE1MDk3MjU1Ng0200EHHEDGKj/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5d0lJSGF4aGVqeUpvbE9qUE44MFp6R2tqeTh1LDE1MDk3MjU1Ng0200EHHEDGKj?s=ap""}",subscription_invoice-e3843d01f4d6ee75,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:14Z,2025-10-14T09:53:45Z
inv_01K7GYHNF05T26DR8DHNTPPD4W,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K4YZGT227V1RX88E89BTNWD2,INV-202510-00219,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K4YZGT227V1RX88E89BTNWD2,2025-10-13T10:46:00Z,2025-10-14T09:53:38Z,,2025-10-14T08:49:16Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5WFVRUGRDU0NmRkpvT1J2OHpBNncwNXVvdDlZLDE1MDk3MjU1OQ0200qxia0ZsF/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5WFVRUGRDU0NmRkpvT1J2OHpBNncwNXVvdDlZLDE1MDk3MjU1OQ0200qxia0ZsF?s=ap""}",subscription_invoice-7a29f073ed434230,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:16Z,2025-10-14T09:53:38Z
inv_01K7GYHQYMEPNHXMGZ0Q30MPS6,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K3TCX27CY88EFXFYAPVPB9V9,subs_01K4YZ4YMEHBJV3NT8SRDHVSH1,INV-202510-00220,SUBSCRIPTION,FINALIZED,SUCCEEDED,usd,10,10,0,10,10,0,0,0,0,2,Invoice for subscription subs_01K4YZ4YMEHBJV3NT8SRDHVSH1,2025-10-13T10:46:00Z,2025-10-14T09:54:58Z,,2025-10-14T08:49:19Z,MONTHLY,2025-09-12T10:46:00Z,2025-10-12T10:46:00Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5YTA4YzB1SnVHUVdGck1IeDlzd2lQMGJheEVvLDE1MDk3MjU2MQ0200gHwaJEXP/pdf?s=ap,SUBSCRIPTION_CYCLE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URVd5YTA4YzB1SnVHUVdGck1IeDlzd2lQMGJheEVvLDE1MDk3MjU2MQ0200gHwaJEXP?s=ap""}",subscription_invoice-ca2627637e165ee6,4,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,,2025-10-14T08:49:19Z,2025-10-14T09:54:58Z
inv_01K7KVAWVRC1QX96JNW88JFCPT,tenant_01K0F7AQCZR5THSG9MHEZE8VKR,env_01K0F7AQEQFTV06P178C1KTR6X,cust_01K7E2CNYVR3CBG96AE9AE871D,subs_01K7KVAWS21C6GC412TZX70GX7,INV-202510-00221,SUBSCRIPTION,FINALIZED,PENDING,usd,10,0,10,10,10,0,0,0,0,1,Invoice for advance charges - subscription subs_01K7KVAWS21C6GC412TZX70GX7,2025-11-16T11:50:51Z,,,2025-10-15T11:50:52Z,MONTHLY,2025-10-15T11:50:51Z,2025-11-15T11:50:51Z,https://pay.stripe.com/invoice/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URXg4Q1RWRWRIUDRmYnJHVlZGd0pzMmJ0T04wT2loLDE1MTA2OTg1NA0200tVMCWv5V/pdf?s=ap,SUBSCRIPTION_CREATE,"{""stripe_hosted_invoice_url"":""https://invoice.stripe.com/i/acct_1Rg0lDBVFqEMJNuG/test_YWNjdF8xUmcwbERCVkZxRU1KTnVHLF9URXg4Q1RWRWRIUDRmYnJHVlZGd0pzMmJ0T04wT2loLDE1MTA2OTg1NA0200tVMCWv5V?s=ap""}",subscription_invoice-7df2faf40b15308a,3,published,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,d95842bc-7d6c-4a4e-8dc9-eb9d0780d9f3,2025-10-15T11:50:52Z,2025-10-15T11:50:55Z
